branch,file,function_addr,candidate_role,score,confidence,evidence_level,callers,callees,xdata_refs,string_refs,constants,related_project_unknowns,notes
A03_A04,A04_28.PZU,0x6C66,packet_export_bridge,3.0,hypothesis,cross_family_pattern,0x871E,,aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x6CA0,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0x7F78,,aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x6F5B,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x7FFD,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x6F6A,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0x7F92|0x7FCB,,call_xref_lcalls=2; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x6F83,packet_export_bridge,4.0,hypothesis,cross_family_pattern,0x62F5|0x715B,,call_xref_lcalls=2; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x714C,packet_export_bridge,7.0,hypothesis,cross_family_pattern,0x651C,0x722E,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x722E,packet_export_bridge,9.0,probable,cross_family_pattern,0x714C,,queue@0x329C; packet_window@0x5003-0x5010; aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x7F5B,packet_export_bridge,4.0,hypothesis,cross_family_pattern,0xB435,,aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=13,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8012,packet_export_bridge,3.0,hypothesis,cross_family_pattern,0x7F68,,aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=9,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x805D,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xB47F,,packet_window@0x5003-0x5010; aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=7,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8637,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB489,,call_xref_lcalls=1; bb_parent_hits=5,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x866A,packet_export_bridge,3.0,hypothesis,cross_family_pattern,0xB479,,call_xref_lcalls=1; bb_parent_hits=13,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x86DE,packet_export_bridge,4.0,hypothesis,cross_family_pattern,0x800F,,aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=7,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8808,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xB438,,queue@0x329C; aux@0x3298/0x32A2; call_xref_lcalls=1; bb_parent_hits=14,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x889F,packet_export_bridge,13.0,probable,cross_family_pattern,0xB445,,queue@0x329C; selector@0x329D; packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=34,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8989,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x8914,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8999,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x892A,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x89B1,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x893F,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x89C9,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0x8954,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x89DD,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x8969,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x89F9,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x8991|0x89A1|0x89B9|0x89D1|0x89E5,,call_xref_lcalls=5; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8AA6,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0x6605,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8E2D,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x6384,,call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8E4C,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xB476,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=8,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8E8E,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x63EB|0x63F0|0x7FE1,,call_xref_lcalls=3; bb_parent_hits=5,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8E9C,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0xA220,,call_xref_lcalls=1; bb_parent_hits=4,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8EAA,packet_export_bridge,3.0,hypothesis,cross_family_pattern,0x62F2,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8EF6,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0x633A|0x6360,,call_xref_lcalls=2; bb_parent_hits=6,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8F1B,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x6342|0x6368,,call_xref_lcalls=2; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8F38,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0xB48C,,call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8F4A,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xB3FA,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=5,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8F67,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB407|0xB40D,,call_xref_lcalls=2; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x8F72,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xB404|0xB40A,,packet_window@0x5003-0x5010; call_xref_lcalls=2; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x93F7,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x6BAA,,call_xref_lcalls=1; bb_parent_hits=7,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x9462,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0xA31F,,call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x9467,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x7FB5,,call_xref_lcalls=1; bb_parent_hits=2,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x946B,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB410|0xB41E,,call_xref_lcalls=2; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x947A,packet_export_bridge,3.0,hypothesis,cross_family_pattern,0xB413|0xB421,,call_xref_lcalls=2; bb_parent_hits=8,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x94C2,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB41B|0xB429,,call_xref_lcalls=2; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x94CD,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x65C1|0xA1FF,,call_xref_lcalls=2; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0x950F,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0x65D8,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=2,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA1FA,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB416|0xB424,,call_xref_lcalls=2; bb_parent_hits=2,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA237,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0xA223,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA242,packet_export_bridge,1.0,hypothesis,cross_family_pattern,0x65C4,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA269,packet_export_bridge,4.0,hypothesis,cross_family_pattern,0xB3D1,,call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA2E2,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xA294|0xA29A|0xA2A0|0xA2A6|0xA2AC|0xA2B2|0xA2B8|0xA2BE|0xA2C4|0xA2CA|0xA2D0|0xA2D6|0xA2DC,,packet_window@0x5003-0x5010; call_xref_lcalls=13; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA625,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xA297|0xA29D|0xA2A3|0xA2A9|0xA2AF|0xA2B5|0xA2BB|0xA2C1|0xA2C7|0xA2CD|0xA2D3|0xA2D9|0xA2DF,,call_xref_lcalls=13; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA62C,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB3D4,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA652,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xA26E,,call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xA6D9,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0xA281,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=1,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xADC6,packet_export_bridge,2.0,hypothesis,cross_family_pattern,0xB432,,call_xref_lcalls=1; bb_parent_hits=6,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xADFE,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0x6471,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=3,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
A03_A04,A04_28.PZU,0xB310,packet_export_bridge,6.0,hypothesis,cross_family_pattern,0x6691,,packet_window@0x5003-0x5010; call_xref_lcalls=1; bb_parent_hits=21,0x5010:A.03 Serovskaq|0x5010:A.04 Serovskaq,,PU-001|PU-002|PU-004,A03/A04 bridge analog imported for cross-check only; no direct RS-485 semantic transfer.
