file,branch,function_addr,entry_evidence,incoming_lcalls,incoming_ljmps,incoming_sjmps,size_estimate,ret_count,call_count,xdata_read_count,xdata_write_count,movc_count,basic_block_count,internal_block_count,role_candidate,confidence
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x93DD,mixed,5,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x93EC,mixed,4,0,0,13,1,0,1,0,0,1,0,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x93F9,mixed,1,0,0,916,2,18,23,6,2,14,13,dispatcher_or_router,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x978D,mixed,1,0,0,46,1,2,2,0,0,3,2,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x97BB,mixed,1,0,0,116,2,3,7,4,0,6,5,state_update_worker,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x982F,mixed,1,0,0,11,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x983A,mixed,1,0,0,166,1,12,3,0,0,3,2,state_reader_or_packet_builder,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x98E0,mixed,1,0,0,315,2,7,2,0,1,8,7,dispatcher_or_router,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9A1B,mixed,3,0,0,25,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9A34,mixed,2,0,0,125,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9AB1,mixed,1,0,0,17,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9AC2,mixed,3,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9AD5,mixed,5,0,0,23,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9AEC,mixed,4,0,0,7,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9AF3,mixed,4,0,0,5,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9AF8,mixed,2,0,0,22,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9B0E,mixed,9,0,0,1,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9B0F,mixed,1,0,0,6,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9B15,mixed,5,0,0,13,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9B22,mixed,3,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9B35,mixed,2,2,0,62,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9B73,mixed,1,0,0,283,1,8,16,4,0,1,0,state_update_worker,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9C8E,mixed,1,0,0,151,2,5,8,0,0,7,6,dispatcher_or_router,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9D25,mixed,1,0,0,227,5,14,15,1,0,14,13,dispatcher_or_router,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E08,mixed,1,0,0,16,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E18,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E30,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E48,mixed,1,0,0,31,1,1,2,0,0,3,2,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E67,mixed,1,0,0,28,0,2,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E83,mixed,5,0,0,25,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E9C,mixed,2,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9E9F,mixed,5,0,0,10,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9EA9,mixed,1,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9EAC,mixed,4,0,0,53,1,1,1,0,0,1,0,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9EE1,mixed,3,0,0,11,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9EEC,mixed,3,0,0,61,0,2,1,0,0,1,0,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9F29,mixed,3,0,0,29,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0x9F46,mixed,3,0,0,1244,0,12,36,6,0,1,0,state_update_worker,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA422,mixed,3,0,0,37,1,0,0,0,0,2,1,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA447,mixed,2,0,0,31,0,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA466,mixed,4,3,0,48,1,0,0,0,0,2,1,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA496,mixed,3,0,0,30,1,0,0,0,0,3,2,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA4B4,mixed,1,0,0,31,1,0,0,0,0,3,2,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA4D3,mixed,1,0,0,66,2,2,6,0,0,8,7,state_reader_or_packet_builder,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA515,mixed,1,0,0,43,0,4,1,1,0,1,0,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA540,mixed,1,0,0,39,1,4,1,0,0,1,0,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA567,mixed,2,0,0,37,1,2,1,0,0,1,0,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA58C,mixed,2,0,1,29,1,1,0,0,0,3,2,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA5A9,mixed,1,0,0,246,2,25,9,0,0,9,8,dispatcher_or_router,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA69F,mixed,1,0,0,47,2,6,1,0,0,5,4,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA6CE,mixed,1,0,0,18,1,0,0,0,0,3,2,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA6E0,mixed,1,0,0,26,4,1,2,0,0,6,5,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA6FA,mixed,1,0,0,74,0,13,1,0,0,2,1,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA744,mixed,1,0,0,21,3,1,0,0,0,6,5,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA759,mixed,6,0,0,1,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA75A,mixed,1,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA76D,mixed,2,0,0,142,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xA7FB,mixed,1,0,0,559,2,4,9,0,6,3,2,state_reader_or_packet_builder,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA2A,mixed,1,0,0,2,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA2C,mixed,1,0,0,2,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA2E,mixed,1,0,0,35,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA51,mixed,8,0,0,44,3,3,1,0,0,5,4,unknown,probable
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA7D,mixed,1,0,0,10,0,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA87,mixed,3,0,0,10,0,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA91,mixed,1,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_2 v2_1.PZU,90CYE_v2_1,0xAA96,mixed,2,0,0,593,2,30,21,1,0,1,0,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x4100,mixed,0,0,0,118,1,5,1,0,0,1,0,unknown,unknown
90CYE04_19_DKS.PZU,90CYE_DKS,0x4176,mixed,0,0,0,90,1,1,5,0,0,5,4,state_reader_or_packet_builder,unknown
90CYE04_19_DKS.PZU,90CYE_DKS,0x41D0,mixed,0,0,0,24,1,1,1,0,0,3,2,unknown,unknown
90CYE04_19_DKS.PZU,90CYE_DKS,0x41E8,mixed,1,0,0,1862,0,3,0,0,0,3,2,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x492E,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
90CYE04_19_DKS.PZU,90CYE_DKS,0x4954,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
90CYE04_19_DKS.PZU,90CYE_DKS,0x497A,mixed,0,0,0,4027,1,76,23,24,0,3,2,state_update_worker,unknown
90CYE04_19_DKS.PZU,90CYE_DKS,0x5935,mixed,13,0,0,22,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x594B,mixed,3,0,0,24,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5963,mixed,2,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5972,mixed,1,0,0,13,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x597F,mixed,10,0,0,33,2,0,0,0,0,2,1,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x59A0,mixed,2,0,0,223,2,3,6,0,2,18,17,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5A7F,mixed,95,0,0,29,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5A9C,mixed,3,0,0,7,0,1,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5AA3,mixed,14,0,1,18,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5AB5,mixed,3,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5ABA,mixed,3,0,0,5,0,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5ABF,mixed,1,0,0,14,0,2,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5ACD,mixed,1,0,0,582,1,0,3,0,0,1,0,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5D13,mixed,1,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5D22,mixed,2,0,0,12,0,0,0,0,0,3,2,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x5D2E,mixed,1,0,0,290,2,0,12,1,0,1,0,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5E50,mixed,1,0,0,7,1,0,0,1,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5E57,mixed,1,0,0,33,1,0,4,4,0,1,0,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5E78,mixed,2,0,0,48,1,0,3,4,0,1,0,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5EA8,mixed,1,0,0,52,1,0,3,4,0,1,0,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5EDC,mixed,1,0,0,260,2,13,13,2,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5FE0,mixed,1,1,0,8,0,1,0,1,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x5FE8,mixed,1,0,0,61,2,1,2,3,0,5,4,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6025,mixed,1,0,0,191,2,12,8,0,0,6,5,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x60E4,mixed,1,0,0,88,0,4,2,1,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x613C,mixed,1,0,0,1185,1,0,39,16,3,3,2,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x65DD,mixed,1,0,0,351,0,2,7,6,0,1,0,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x673C,mixed,1,0,0,247,1,11,8,2,0,12,11,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6833,mixed,1,1,0,664,0,6,16,2,0,2,1,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6ACB,mixed,1,0,0,490,1,1,22,1,0,1,0,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6CB5,mixed,1,0,0,55,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x6CEC,mixed,2,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x6CFB,mixed,1,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x6D0A,mixed,1,0,0,296,0,1,0,0,3,1,0,code_table_or_ui_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6E32,mixed,1,0,0,144,1,9,7,5,1,4,3,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6EC2,mixed,1,0,0,12,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x6ECE,mixed,1,0,0,36,2,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x6EF2,mixed,1,0,0,266,2,13,18,4,0,15,14,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x6FFC,mixed,2,0,0,27,1,0,0,0,0,3,2,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7017,mixed,1,0,0,256,2,13,17,4,0,17,16,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7117,mixed,2,0,0,10,1,0,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7121,mixed,3,0,0,13,1,0,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x712E,mixed,1,0,0,8,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7136,mixed,1,0,0,78,2,0,1,0,0,6,5,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7184,mixed,1,0,0,262,2,16,3,1,0,3,2,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x728A,mixed,1,0,0,214,3,26,5,4,0,8,7,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7360,mixed,1,0,0,6,0,0,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7366,mixed,1,0,0,22,2,1,1,0,0,4,3,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x737C,mixed,1,0,0,324,1,20,11,6,1,8,7,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x74C0,mixed,1,0,0,398,1,0,3,2,1,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x764E,mixed,1,0,0,51,1,2,2,0,0,5,4,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7681,mixed,1,0,0,139,2,4,9,4,0,6,5,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x770C,mixed,1,0,0,179,1,12,4,0,0,3,2,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x77BF,mixed,1,0,0,202,1,14,1,0,0,7,6,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7889,mixed,1,0,0,79,1,4,2,2,0,3,2,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x78D8,mixed,2,0,0,25,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x78F1,mixed,2,0,0,17,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7902,mixed,3,0,0,32,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7922,mixed,6,0,0,6,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7928,mixed,2,0,0,6,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x792E,mixed,3,0,0,44,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x795A,mixed,2,0,0,37,2,1,0,0,0,3,2,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x797F,mixed,1,0,0,283,1,8,16,4,0,1,0,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7A9A,mixed,1,0,0,151,2,5,8,0,0,7,6,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7B31,mixed,1,0,0,145,1,0,3,0,0,1,0,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7BC2,mixed,1,0,0,234,4,14,15,2,0,13,12,dispatcher_or_router,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7CAC,mixed,1,0,0,16,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7CBC,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7CD4,mixed,1,0,0,24,0,2,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7CEC,mixed,1,0,0,20,1,1,1,1,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D00,mixed,1,0,0,28,0,2,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D1C,mixed,5,0,0,25,1,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D35,mixed,1,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D38,mixed,4,0,0,10,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D42,mixed,1,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D45,mixed,3,0,0,53,1,1,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D7A,mixed,3,0,0,11,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x7D85,mixed,2,0,0,1254,1,3,36,5,1,1,0,state_update_worker,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x826B,mixed,1,0,0,38,1,0,0,0,0,2,1,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x8291,mixed,1,0,0,23,0,0,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x82A8,mixed,3,3,0,24,1,0,0,0,0,2,1,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x82C0,mixed,2,0,0,96,1,0,6,0,0,3,2,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x8320,mixed,1,0,0,13,1,0,0,0,0,5,4,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x832D,mixed,1,0,0,45,0,4,1,1,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x835A,mixed,1,0,0,39,1,4,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x8381,mixed,1,0,0,37,1,2,1,0,0,1,0,unknown,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x83A6,mixed,1,0,1,232,1,1,8,0,0,3,2,state_reader_or_packet_builder,probable
90CYE04_19_DKS.PZU,90CYE_DKS,0x848E,mixed,7,0,0,8,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x8496,mixed,1,0,0,8,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x849E,mixed,1,0,0,8,1,1,0,0,0,1,0,unknown,hypothesis
90CYE04_19_DKS.PZU,90CYE_DKS,0x84A6,mixed,2,0,0,402,2,24,13,1,0,1,0,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x4100,mixed,0,0,0,118,1,5,1,0,0,1,0,unknown,unknown
A03_26.PZU,A03_A04,0x4176,mixed,0,0,0,90,1,1,5,0,0,5,4,state_reader_or_packet_builder,unknown
A03_26.PZU,A03_A04,0x41D0,mixed,0,0,0,24,1,1,1,0,0,3,2,unknown,unknown
A03_26.PZU,A03_A04,0x41E8,mixed,1,0,0,1862,0,3,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x492E,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
A03_26.PZU,A03_A04,0x4954,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
A03_26.PZU,A03_A04,0x497A,mixed,0,0,0,7753,1,90,8,5,0,3,2,state_update_worker,unknown
A03_26.PZU,A03_A04,0x67C3,mixed,2,1,0,7,1,0,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x67CA,mixed,1,1,0,15,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x67D9,mixed,2,0,0,15,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x67E8,mixed,1,0,0,36,1,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x680C,mixed,1,0,0,24,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6824,mixed,1,2,0,16,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6834,mixed,2,2,0,11,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x683F,mixed,20,0,0,167,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x68E6,mixed,3,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x68F9,mixed,1,0,0,26,1,0,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x6913,mixed,4,0,0,7,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x691A,mixed,18,0,0,20,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x692E,mixed,2,0,0,13,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x693B,mixed,4,0,0,19,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x694E,mixed,17,3,0,66,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6990,mixed,1,0,0,1,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6991,mixed,1,0,0,11,0,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x699C,mixed,2,0,0,7,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x69A3,mixed,6,0,0,9,1,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x69AC,mixed,1,0,1,11,1,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x69B7,mixed,1,0,0,15,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x69C6,mixed,3,0,0,8,0,1,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x69CE,mixed,5,0,0,56,1,1,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6A06,mixed,3,0,0,15,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6A15,mixed,1,0,0,212,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6AE9,mixed,5,0,0,38,1,0,0,0,0,2,1,unknown,hypothesis
A03_26.PZU,A03_A04,0x6B0F,mixed,2,0,0,19,0,3,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6B22,mixed,6,3,0,24,1,0,0,0,0,2,1,unknown,hypothesis
A03_26.PZU,A03_A04,0x6B3A,mixed,3,0,0,30,1,0,0,0,0,3,2,unknown,hypothesis
A03_26.PZU,A03_A04,0x6B58,mixed,2,0,0,62,1,0,2,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x6B96,mixed,2,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6B99,mixed,1,0,0,9,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6BA2,mixed,1,0,0,3,0,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6BA5,mixed,1,0,0,124,1,1,2,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x6C21,mixed,1,0,0,27,1,0,0,0,0,1,0,unknown,hypothesis
A03_26.PZU,A03_A04,0x6C3C,mixed,1,0,0,66,2,1,1,0,0,1,0,unknown,probable
A03_26.PZU,A03_A04,0x6C7E,mixed,2,0,0,175,2,3,5,0,1,20,19,state_reader_or_packet_builder,probable
A03_26.PZU,A03_A04,0x6D2D,mixed,2,0,0,1,0,0,0,0,0,1,0,unknown,hypothesis
