file,branch,block_addr,block_type,entry_evidence,parent_function_candidate,incoming_lcalls,incoming_ljmps,incoming_sjmps,instruction_count,ends_with,target_addr,fallthrough_addr,confidence
A04_28.PZU,A03_A04,0x8E91,conditional_branch_block,,0x8E8E,0,0,0,1,fallthrough,,0x8E94,hypothesis
A04_28.PZU,A03_A04,0x8E94,conditional_branch_block,,0x8E8E,0,0,0,3,conditional_branch,0x8E94,0x8E99,hypothesis
A04_28.PZU,A03_A04,0x8E99,unknown_block,,0x8E8E,0,0,0,2,RET,,0x8E9B,unknown
A04_28.PZU,A03_A04,0x8E9C,function_entry,call_target,0x8E9C,1,0,0,2,conditional_branch,0x8EA2,0x8EA1,probable
A04_28.PZU,A03_A04,0x8EA1,unknown_block,,0x8E9C,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0x8EA2,conditional_branch_block,,0x8E9C,0,0,0,3,conditional_branch,0x8EA2,0x8EA7,hypothesis
A04_28.PZU,A03_A04,0x8EA7,unknown_block,,0x8E9C,0,0,0,2,RET,,0x8EA9,unknown
A04_28.PZU,A03_A04,0x8EAA,function_entry,call_target,0x8EAA,1,0,0,14,LJMP,0x8708,0x8EC4,probable
A04_28.PZU,A03_A04,0x8EF6,function_entry,call_target,0x8EF6,2,0,0,7,fallthrough,,0x8F01,probable
A04_28.PZU,A03_A04,0x8F01,internal_jump_block,jump_target,0x8F01,0,0,1,2,conditional_branch,0x8F11,0x8F05,hypothesis
A04_28.PZU,A03_A04,0x8F05,unknown_block,,0x8F01,0,0,0,9,fallthrough,,0x8F11,unknown
A04_28.PZU,A03_A04,0x8F10,conditional_branch_block,,0x8F01,0,0,0,1,RET,,,hypothesis
A04_28.PZU,A03_A04,0x8F11,conditional_branch_block,,0x8F01,0,0,0,2,conditional_branch,0x8F10,0x8F14,hypothesis
A04_28.PZU,A03_A04,0x8F14,unknown_block,,0x8F01,0,0,0,3,SJMP,0x8F01,0x8F19,unknown
A04_28.PZU,A03_A04,0x8F1B,function_entry,mixed,0x8F1B,2,0,1,2,conditional_branch,0x8F20,0x8F1F,probable
A04_28.PZU,A03_A04,0x8F1F,unknown_block,,0x8F1B,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0x8F20,conditional_branch_block,,0x8F1B,0,0,0,18,SJMP,0x8F1B,0x8F36,hypothesis
A04_28.PZU,A03_A04,0x8F38,function_entry,call_target,0x8F38,1,0,0,6,conditional_branch,0x8F46,0x8F43,probable
A04_28.PZU,A03_A04,0x8F43,unknown_block,,0x8F38,0,0,0,2,fallthrough,,0x8F46,unknown
A04_28.PZU,A03_A04,0x8F46,conditional_branch_block,,0x8F38,0,0,0,3,RET,,0x8F49,hypothesis
A04_28.PZU,A03_A04,0x8F4A,function_entry,call_target,0x8F4A,1,0,0,3,conditional_branch,0x8F52,0x8F51,probable
A04_28.PZU,A03_A04,0x8F51,unknown_block,,0x8F4A,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0x8F52,conditional_branch_block,,0x8F4A,0,0,0,3,conditional_branch,0x8F5B,0x8F5A,hypothesis
A04_28.PZU,A03_A04,0x8F5A,unknown_block,,0x8F4A,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0x8F5B,conditional_branch_block,,0x8F4A,0,0,0,7,RET,,0x8F66,hypothesis
A04_28.PZU,A03_A04,0x8F67,function_entry,call_target,0x8F67,2,0,0,4,conditional_branch,0x8F70,0x8F6F,probable
A04_28.PZU,A03_A04,0x8F6F,unknown_block,,0x8F67,0,0,0,1,fallthrough,,0x8F70,unknown
A04_28.PZU,A03_A04,0x8F70,conditional_branch_block,,0x8F67,0,0,0,2,RET,,0x8F71,hypothesis
A04_28.PZU,A03_A04,0x8F72,function_entry,call_target,0x8F72,2,0,0,6,conditional_branch,0x8F80,0x8F7F,probable
A04_28.PZU,A03_A04,0x8F7F,unknown_block,,0x8F72,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0x8F80,conditional_branch_block,,0x8F72,0,0,0,5,LJMP,0x670C,0x8F88,hypothesis
A04_28.PZU,A03_A04,0x93F7,function_entry,call_target,0x93F7,1,0,0,11,RET,,0x940A,probable
A04_28.PZU,A03_A04,0x9433,conditional_branch_block,,0x93F7,0,0,0,3,conditional_branch,0x9445,0x9438,hypothesis
A04_28.PZU,A03_A04,0x9437,conditional_branch_block,,0x93F7,0,0,0,1,fallthrough,,0x9438,hypothesis
A04_28.PZU,A03_A04,0x9438,unknown_block,,0x93F7,0,0,0,5,conditional_branch,0x9449,0x9442,unknown
A04_28.PZU,A03_A04,0x9442,unknown_block,,0x93F7,0,0,0,2,conditional_branch,0x9449,0x9445,unknown
A04_28.PZU,A03_A04,0x9445,conditional_branch_block,,0x93F7,0,0,0,2,conditional_branch,0x9433,0x9449,hypothesis
A04_28.PZU,A03_A04,0x9449,conditional_branch_block,,0x93F7,0,0,0,1,RET,,,hypothesis
A04_28.PZU,A03_A04,0x9462,function_entry,call_target,0x9462,1,0,0,1,conditional_branch,0x9466,0x9464,probable
A04_28.PZU,A03_A04,0x9464,conditional_branch_block,,0x9462,0,0,0,1,fallthrough,,0x9466,hypothesis
A04_28.PZU,A03_A04,0x9466,conditional_branch_block,,0x9462,0,0,0,1,RET,,,hypothesis
A04_28.PZU,A03_A04,0x9467,function_entry,call_target,0x9467,1,0,0,1,conditional_branch,0x9464,0x9469,probable
A04_28.PZU,A03_A04,0x9469,unknown_block,,0x9467,0,0,0,2,RET,,0x946A,unknown
A04_28.PZU,A03_A04,0x946B,function_entry,call_target,0x946B,2,0,0,7,LJMP,0x670C,0x9477,probable
A04_28.PZU,A03_A04,0x947A,function_entry,call_target,0x947A,2,0,0,10,conditional_branch,0x9491,0x948F,probable
A04_28.PZU,A03_A04,0x948F,unknown_block,,0x947A,0,0,0,1,fallthrough,,0x9491,unknown
A04_28.PZU,A03_A04,0x9491,conditional_branch_block,,0x947A,0,0,0,3,conditional_branch,0x9499,0x9497,hypothesis
A04_28.PZU,A03_A04,0x9497,unknown_block,,0x947A,0,0,0,1,fallthrough,,0x9499,unknown
A04_28.PZU,A03_A04,0x9499,conditional_branch_block,,0x947A,0,0,0,4,conditional_branch,0x94A6,0x94A3,hypothesis
A04_28.PZU,A03_A04,0x94A3,unknown_block,,0x947A,0,0,0,2,conditional_branch,0x9437,0x94A7,unknown
A04_28.PZU,A03_A04,0x94A6,conditional_branch_block,,0x947A,0,0,0,1,fallthrough,,0x94A9,hypothesis
A04_28.PZU,A03_A04,0x94A7,unknown_block,,0x947A,0,0,0,20,RET,0x6C48,0x94C1,unknown
A04_28.PZU,A03_A04,0x94C2,function_entry,call_target,0x94C2,2,0,0,4,conditional_branch,0x94CB,0x94CA,probable
A04_28.PZU,A03_A04,0x94CA,unknown_block,,0x94C2,0,0,0,1,fallthrough,,0x94CB,unknown
A04_28.PZU,A03_A04,0x94CB,conditional_branch_block,,0x94C2,0,0,0,2,RET,,0x94CC,hypothesis
A04_28.PZU,A03_A04,0x94CD,function_entry,call_target,0x94CD,2,0,0,6,RET,0x6C07,0x94D6,probable
A04_28.PZU,A03_A04,0x950F,function_entry,call_target,0x950F,1,0,0,12,RET,0x6C07,0x9522,probable
A04_28.PZU,A03_A04,0xA1F9,conditional_branch_block,,0x950F,0,0,0,1,RET,,,hypothesis
A04_28.PZU,A03_A04,0xA1FA,function_entry,call_target,0xA1FA,2,0,0,5,conditional_branch,0xA1F9,0xA204,probable
A04_28.PZU,A03_A04,0xA204,unknown_block,,0xA1FA,0,0,0,25,RET,0x67F2,0xA236,unknown
A04_28.PZU,A03_A04,0xA237,function_entry,call_target,0xA237,1,0,0,3,RET,,0xA239,probable
A04_28.PZU,A03_A04,0xA242,function_entry,call_target,0xA242,1,0,0,3,RET,,0xA244,probable
A04_28.PZU,A03_A04,0xA269,function_entry,call_target,0xA269,1,0,0,16,conditional_branch,0xA28C,0xA28B,probable
A04_28.PZU,A03_A04,0xA28B,unknown_block,,0xA269,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0xA28C,conditional_branch_block,,0xA269,0,0,0,30,fallthrough,0xA625,0xA2E2,hypothesis
A04_28.PZU,A03_A04,0xA2E2,function_entry,call_target,0xA2E2,13,0,0,27,conditional_branch,0xA323,0xA317,probable
A04_28.PZU,A03_A04,0xA317,unknown_block,,0xA2E2,0,0,0,6,fallthrough,0x9462,0xA323,unknown
A04_28.PZU,A03_A04,0xA323,conditional_branch_block,,0xA2E2,0,0,0,3,LJMP,0x66FC,0xA327,hypothesis
A04_28.PZU,A03_A04,0xA625,function_entry,call_target,0xA625,13,0,0,5,RET,,0xA62B,probable
A04_28.PZU,A03_A04,0xA62C,function_entry,call_target,0xA62C,1,0,0,6,RET,,0xA634,probable
A04_28.PZU,A03_A04,0xA652,function_entry,call_target,0xA652,1,0,0,56,LJMP,0x6826,0xA6D6,probable
A04_28.PZU,A03_A04,0xA6D9,function_entry,call_target,0xA6D9,1,0,0,60,LJMP,0x6826,0xA765,probable
A04_28.PZU,A03_A04,0xADC6,function_entry,call_target,0xADC6,1,0,0,4,fallthrough,,0xADCF,probable
A04_28.PZU,A03_A04,0xADCF,conditional_branch_block,,0xADC6,0,0,0,3,fallthrough,,0xADD3,hypothesis
A04_28.PZU,A03_A04,0xADD3,conditional_branch_block,,0xADC6,0,0,0,14,LJMP,0xADED,0xADE3,hypothesis
A04_28.PZU,A03_A04,0xADED,internal_jump_block,jump_target,0xADED,0,1,0,6,conditional_branch,0xADD3,0xADF5,hypothesis
A04_28.PZU,A03_A04,0xADF5,unknown_block,,0xADED,0,0,0,2,conditional_branch,0xADCF,0xADF8,unknown
A04_28.PZU,A03_A04,0xADF8,unknown_block,,0xADED,0,0,0,6,RET,,0xADFD,unknown
A04_28.PZU,A03_A04,0xADFE,function_entry,call_target,0xADFE,1,0,0,1,fallthrough,,0xAE00,probable
A04_28.PZU,A03_A04,0xAE00,conditional_branch_block,,0xADFE,0,0,0,11,conditional_branch,0xAE00,0xAE19,hypothesis
A04_28.PZU,A03_A04,0xAE19,unknown_block,,0xADFE,0,0,0,1,RET,,,unknown
A04_28.PZU,A03_A04,0xB310,function_entry,call_target,0xB310,1,0,0,12,RET,0x6C07,0xB323,probable
A04_28.PZU,A03_A04,0xB3D1,internal_jump_block,jump_target,0xB3D1,0,1,0,5,conditional_branch,0xB3FA,0xB3DE,hypothesis
A04_28.PZU,A03_A04,0xB3DE,unknown_block,,0xB3D1,0,0,0,4,conditional_branch,0xB438,0xB3E8,unknown
A04_28.PZU,A03_A04,0xB3E8,unknown_block,,0xB3D1,0,0,0,7,conditional_branch,0xB438,0xB3F1,unknown
A04_28.PZU,A03_A04,0xB3F1,unknown_block,,0xB3D1,0,0,0,4,LJMP,0xB491,0xB3F7,unknown
A04_28.PZU,A03_A04,0xB3FA,conditional_branch_block,,0xB3D1,0,0,0,4,conditional_branch,0xB438,0xB404,hypothesis
A04_28.PZU,A03_A04,0xB404,unknown_block,,0xB3D1,0,0,0,17,conditional_branch,0xB435,0xB432,unknown
A04_28.PZU,A03_A04,0xB432,unknown_block,,0xB3D1,0,0,0,1,fallthrough,0xADC6,0xB435,unknown
A04_28.PZU,A03_A04,0xB435,conditional_branch_block,,0xB3D1,0,0,0,1,fallthrough,0x7F5B,0xB438,hypothesis
A04_28.PZU,A03_A04,0xB438,conditional_branch_block,,0xB3D1,0,0,0,4,conditional_branch,0xB445,0xB441,hypothesis
A04_28.PZU,A03_A04,0xB441,unknown_block,,0xB3D1,0,0,0,3,SJMP,0xB454,0xB443,unknown
A04_28.PZU,A03_A04,0xB445,conditional_branch_block,,0xB3D1,0,0,0,4,conditional_branch,0xB454,0xB44E,hypothesis
A04_28.PZU,A03_A04,0xB44E,unknown_block,,0xB3D1,0,0,0,3,fallthrough,,0xB454,unknown
A04_28.PZU,A03_A04,0xB454,conditional_branch_block,jump_target,0xB454,0,0,1,3,conditional_branch,0xB470,0xB45A,hypothesis
A04_28.PZU,A03_A04,0xB45A,unknown_block,,0xB454,0,0,0,2,conditional_branch,0xB45E,0xB45E,unknown
A04_28.PZU,A03_A04,0xB45E,conditional_branch_block,,0xB454,0,0,0,1,conditional_branch,0xB46B,0xB460,hypothesis
A04_28.PZU,A03_A04,0xB460,unknown_block,,0xB454,0,0,0,5,fallthrough,0x6A6E,0xB46B,unknown
A04_28.PZU,A03_A04,0xB46B,conditional_branch_block,,0xB454,0,0,0,3,fallthrough,,0xB470,hypothesis
A04_28.PZU,A03_A04,0xB470,conditional_branch_block,,0xB454,0,0,0,9,conditional_branch,0xB491,0xB489,hypothesis
A04_28.PZU,A03_A04,0xB489,unknown_block,,0xB454,0,0,0,3,fallthrough,0x8F38,0xB491,unknown
A04_28.PZU,A03_A04,0xB491,conditional_branch_block,jump_target,0xB491,0,2,0,6,RET,,0xB49B,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4100,function_entry,entry_vector,0x4100,0,0,0,10,fallthrough,,0x4112,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4112,internal_jump_block,jump_target,0x4112,0,0,1,2,conditional_branch,0x4119,0x4116,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4116,unknown_block,,0x4112,0,0,0,1,LJMP,0x415F,,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4119,conditional_branch_block,,0x4112,0,0,0,1,conditional_branch,0x4151,0x411C,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x411C,unknown_block,,0x4112,0,0,0,9,fallthrough,,0x4127,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4127,internal_jump_block,jump_target,0x4127,0,0,1,2,conditional_branch,0x412E,0x412B,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x412B,unknown_block,,0x4127,0,0,0,1,LJMP,0x415F,,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x412E,conditional_branch_block,,0x4127,0,0,0,1,conditional_branch,0x413C,0x4131,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4131,unknown_block,,0x4127,0,0,0,8,LJMP,0x415F,0x4139,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x413C,conditional_branch_block,,0x4127,0,0,0,16,SJMP,0x4127,0x414F,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4151,conditional_branch_block,,0x4127,0,0,0,7,SJMP,0x4112,0x415D,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x415F,internal_jump_block,jump_target,0x415F,0,3,0,15,RET,,0x4175,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4176,function_entry,entry_vector,0x4176,0,0,0,11,conditional_branch,0x41CF,0x4188,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4188,unknown_block,,0x4176,0,0,0,17,conditional_branch,0x41B2,0x41A3,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41A3,unknown_block,,0x4176,0,0,0,9,LJMP,0x41CD,0x41AF,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41B2,conditional_branch_block,,0x4176,0,0,0,12,conditional_branch,0x41CD,0x41C5,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x41C5,unknown_block,,0x4176,0,0,0,5,fallthrough,,0x41CD,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41CD,conditional_branch_block,jump_target,0x41CD,0,1,0,1,fallthrough,,0x41CF,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x41CF,conditional_branch_block,,0x41CD,0,0,0,1,RET,,,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x41D0,function_entry,entry_vector,0x41D0,0,0,0,12,conditional_branch,0x41E7,0x41E5,probable
ppkp2001 90cye01.PZU,RTOS_service,0x41E5,unknown_block,,0x41D0,0,0,0,1,fallthrough,,0x41E7,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41E7,conditional_branch_block,,0x41D0,0,0,0,1,RET,,,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x41E8,function_entry,call_target,0x41E8,1,0,0,2,conditional_branch,0x41F6,0x41EC,probable
ppkp2001 90cye01.PZU,RTOS_service,0x41EC,unknown_block,,0x41E8,0,0,0,6,fallthrough,,0x41F6,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x41F6,conditional_branch_block,,0x41E8,0,0,0,2,conditional_branch,0x4208,0x41F9,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x41F9,unknown_block,,0x41E8,0,0,0,7,fallthrough,,0x4208,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4208,conditional_branch_block,,0x41E8,0,0,0,1,fallthrough,,0x420A,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4209,conditional_branch_block,,0x41E8,0,0,0,11,conditional_branch,0x4220,0x421D,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x421D,unknown_block,,0x41E8,0,0,0,1,LJMP,0xAB9B,,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4220,conditional_branch_block,,0x41E8,0,0,0,4,LJMP,0x4687,0x4225,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4228,function_entry,call_target,0x4228,1,0,0,1,fallthrough,,0x422B,probable
ppkp2001 90cye01.PZU,RTOS_service,0x422B,conditional_branch_block,,0x4228,0,0,0,2,conditional_branch,0x4238,0x422F,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x422F,unknown_block,,0x4228,0,0,0,4,LJMP,0x42B9,0x4235,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4238,conditional_branch_block,,0x4228,0,0,0,4,conditional_branch,0x4244,0x4241,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4241,unknown_block,,0x4228,0,0,0,2,conditional_branch,0x422B,0x4246,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4244,conditional_branch_block,,0x4228,0,0,0,1,conditional_branch,0x424D,0x4247,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4246,unknown_block,,0x4228,0,0,0,1,fallthrough,,0x4247,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4247,unknown_block,,0x4228,0,0,0,3,fallthrough,,0x424D,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x424D,conditional_branch_block,,0x4228,0,0,0,1,conditional_branch,0x4256,0x4250,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4250,unknown_block,,0x4228,0,0,0,3,LJMP,0x42AD,0x4253,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4256,conditional_branch_block,,0x4228,0,0,0,3,conditional_branch,0x4262,0x425C,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x425C,unknown_block,,0x4228,0,0,0,3,LJMP,0x42AD,0x425F,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4262,conditional_branch_block,,0x4228,0,0,0,5,conditional_branch,0x426F,0x426C,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x426C,unknown_block,,0x4228,0,0,0,2,fallthrough,,0x4270,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x426F,conditional_branch_block,,0x4228,0,0,0,1,conditional_branch,0x4275,0x4272,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4272,unknown_block,,0x4228,0,0,0,2,fallthrough,,0x4275,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4275,conditional_branch_block,,0x4228,0,0,0,1,conditional_branch,0x427B,0x4278,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4278,unknown_block,,0x4228,0,0,0,2,LJMP,,0x427A,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x427B,conditional_branch_block,,0x4228,0,0,0,1,conditional_branch,0x4281,0x427E,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x427E,unknown_block,,0x4228,0,0,0,2,fallthrough,,0x4281,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4281,conditional_branch_block,,0x4228,0,0,0,1,conditional_branch,0x4287,0x4284,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4284,unknown_block,,0x4228,0,0,0,2,conditional_branch,0x4209,0x4289,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4287,conditional_branch_block,,0x4228,0,0,0,1,fallthrough,,0x4289,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4289,unknown_block,,0x4228,0,0,0,1,fallthrough,,0x428C,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x428C,conditional_branch_block,,0x4228,0,0,0,2,conditional_branch,0x4295,0x4290,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4290,unknown_block,,0x4228,0,0,0,2,LJMP,0x42A8,0x4292,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4295,conditional_branch_block,,0x4228,0,0,0,6,conditional_branch,0x42A3,0x429D,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x429D,unknown_block,,0x4228,0,0,0,3,LJMP,0x42A6,0x42A0,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x42A3,conditional_branch_block,,0x4228,0,0,0,2,fallthrough,,0x42A6,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42A6,internal_jump_block,jump_target,0x42A6,0,1,0,1,fallthrough,,0x42A8,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42A8,internal_jump_block,jump_target,0x42A8,0,1,0,2,conditional_branch,0x428C,0x42AD,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42AD,internal_jump_block,jump_target,0x42AD,0,2,0,6,fallthrough,,0x42B9,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42B9,internal_jump_block,jump_target,0x42B9,0,1,0,12,conditional_branch,0x42D0,0x42CB,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42CB,unknown_block,,0x42B9,0,0,0,3,LJMP,0x42D7,0x42CD,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x42D0,conditional_branch_block,,0x42B9,0,0,0,3,RET,,0x42D2,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42D7,internal_jump_block,jump_target,0x42D7,0,1,0,3,fallthrough,,0x42DD,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42DD,conditional_branch_block,,0x42D7,0,0,0,1,fallthrough,,0x42DF,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42DF,conditional_branch_block,,0x42D7,0,0,0,3,conditional_branch,0x42F2,0x42E6,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42E6,conditional_branch_block,,0x42D7,0,0,0,2,conditional_branch,0x42DF,0x42EA,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42EA,unknown_block,,0x42D7,0,0,0,3,conditional_branch,0x42DD,0x42EF,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x42EF,unknown_block,,0x42D7,0,0,0,1,LJMP,0x4317,,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x42F2,conditional_branch_block,,0x42D7,0,0,0,7,conditional_branch,0x42FD,0x42FA,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x42FA,unknown_block,,0x42D7,0,0,0,2,fallthrough,,0x42FD,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x42FD,conditional_branch_block,,0x42D7,0,0,0,1,conditional_branch,0x4305,0x4300,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4300,unknown_block,,0x42D7,0,0,0,1,fallthrough,,0x4302,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4302,conditional_branch_block,,0x42D7,0,0,0,2,fallthrough,,0x4306,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4305,conditional_branch_block,,0x42D7,0,0,0,1,conditional_branch,0x42E6,0x4308,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4308,unknown_block,,0x42D7,0,0,0,2,LJMP,,0x430A,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4317,internal_jump_block,jump_target,0x4317,0,1,0,2,fallthrough,,0x431B,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x431B,conditional_branch_block,,0x4317,0,0,0,1,fallthrough,,0x431D,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x431D,conditional_branch_block,,0x4317,0,0,0,3,conditional_branch,0x4333,0x4324,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4324,conditional_branch_block,,0x4317,0,0,0,2,conditional_branch,0x431D,0x4328,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4328,unknown_block,,0x4317,0,0,0,3,conditional_branch,0x431B,0x432D,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x432D,unknown_block,,0x4317,0,0,0,4,RET,,0x4332,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4333,conditional_branch_block,,0x4317,0,0,0,7,conditional_branch,0x433E,0x433B,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x433B,unknown_block,,0x4317,0,0,0,2,fallthrough,,0x433E,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x433E,conditional_branch_block,,0x4317,0,0,0,1,conditional_branch,0x4346,0x4341,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4341,unknown_block,,0x4317,0,0,0,3,conditional_branch,0x4302,0x4347,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4346,conditional_branch_block,,0x4317,0,0,0,1,conditional_branch,0x4324,0x4349,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4347,unknown_block,,0x4317,0,0,0,1,fallthrough,,0x4349,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4349,unknown_block,,0x4317,0,0,0,2,LJMP,,0x434B,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x4358,function_entry,call_target,0x4358,3,0,0,7,RET,,0x4364,probable
ppkp2001 90cye01.PZU,RTOS_service,0x4365,internal_jump_block,jump_target,0x4365,0,1,0,14,fallthrough,0x916D,0x4382,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4382,conditional_branch_block,,0x4365,0,0,0,3,conditional_branch,0x4382,0x4389,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x4389,unknown_block,,0x4365,0,0,0,2,fallthrough,,0x438E,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x438E,conditional_branch_block,,0x4365,0,0,0,10,conditional_branch,0x438E,0x439E,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x439E,unknown_block,,0x4365,0,0,0,4,fallthrough,,0x43A7,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x43A7,conditional_branch_block,,0x4365,0,0,0,1,fallthrough,,0x43A9,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x43A9,conditional_branch_block,,0x4365,0,0,0,3,conditional_branch,0x43A9,0x43AD,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x43AD,unknown_block,,0x4365,0,0,0,1,conditional_branch,0x43A7,0x43AF,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x43AF,unknown_block,,0x4365,0,0,0,2,fallthrough,,0x43B4,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x43B4,conditional_branch_block,,0x4365,0,0,0,11,conditional_branch,0x43B4,0x43C4,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x43C4,unknown_block,,0x4365,0,0,0,3,fallthrough,,0x43CA,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x43CA,conditional_branch_block,,0x4365,0,0,0,3,conditional_branch,0x43CA,0x43CE,hypothesis
ppkp2001 90cye01.PZU,RTOS_service,0x43CE,unknown_block,,0x4365,0,0,0,2,fallthrough,,0x43D3,unknown
ppkp2001 90cye01.PZU,RTOS_service,0x43D3,conditional_branch_block,,0x4365,0,0,0,5,conditional_branch,0x43D3,0x43DC,hypothesis
